2.5800,2.6083
2.6200,2.6083
2.6100,2.6083
2.5100,2.6082
2.5800,2.6081
2.6300,2.6082
2.6800,2.6082
2.5900,2.6082
2.6100,2.6082
2.6000,2.6082
2.6500,2.6083
2.5700,2.6082
2.5700,2.6082
2.6300,2.6082
2.6800,2.6083
2.7000,2.6084
2.6200,2.6084
2.6500,2.6084
2.6000,2.6084
2.5900,2.6084
2.6600,2.6084
2.5600,2.6084
2.5100,2.6083
2.5000,2.6082
2.6300,2.6082
2.6500,2.6082
2.5700,2.6082
2.6300,2.6082
2.5500,2.6082
2.5600,2.6081
2.6600,2.6082
2.5800,2.6082
2.6000,2.6081
2.6200,2.6082
2.6000,2.6081
2.6400,2.6082
2.5700,2.6081
2.5400,2.6081
2.5800,2.6081
2.5800,2.6080
2.6000,2.6080
2.5400,2.6080
2.6600,2.6080
2.6100,2.6080
2.5900,2.6080
2.5900,2.6080
2.6300,2.6080
2.6000,2.6080
2.6400,2.6080
2.6300,2.6080
2.5600,2.6080
2.6000,2.6080
2.6100,2.6080
2.6300,2.6080
2.6500,2.6080
2.5900,2.6080
2.6300,2.6080
2.6000,2.6080
2.6100,2.6080
2.6000,2.6080
2.6100,2.6080
2.6600,2.6081
2.5900,2.6081
2.5700,2.6080
2.6100,2.6080
2.6100,2.6080
2.5600,2.6080
2.6100,2.6080
2.5500,2.6079
2.6000,2.6079
2.6800,2.6080
2.6500,2.6080
2.6300,2.6081
2.6000,2.6080
2.5600,2.6080
2.6500,2.6080
2.6400,2.6081
2.5900,2.6081
2.6200,2.6081
2.5700,2.6080
2.6300,2.6081
2.6100,2.6081
2.6600,2.6081
2.6300,2.6081
2.6100,2.6081
2.5500,2.6081
2.6500,2.6081
2.5700,2.6081
2.6100,2.6081
2.5500,2.6080
2.5900,2.6080
2.6700,2.6081
2.6400,2.6081
2.6300,2.6081
2.6400,2.6081
2.6000,2.6081
2.5600,2.6081
2.7000,2.6082
2.6000,2.6082
2.5900,2.6082
2.6400,2.6082
2.6500,2.6082
2.5900,2.6082
2.6700,2.6083
2.6700,2.6083
2.6200,2.6083
2.6500,2.6084
2.6000,2.6084
2.5500,2.6083
2.6700,2.6084
2.5900,2.6083
2.6800,2.6084
2.6100,2.6084
2.6300,2.6084
2.6300,2.6085
2.6600,2.6085
2.6300,2.6085
2.6400,2.6086
2.5900,2.6085
2.5600,2.6085
2.6000,2.6085
2.6000,2.6085
2.5800,2.6085
